latency,packet_size,login_attempts,error_rate,country,label
45,3259,1,0.009294406896549048,USA,1
37,2583,2,0.0051578922847868944,Japan,1
65,2545,3,0.009822014494345464,Denmark,1
38,3593,3,0.016049447406184577,Brazil,1
50,2979,3,0.004989123744758329,India,1
30,3405,1,0.009882513747060992,India,1
38,3388,2,0.0018674819141721952,Brazil,1
775,92194,76,0.7634618061647632,China,-1
928,105843,31,0.854124851666547,Unknown,-1
520,91825,32,0.8422953256246714,Unknown,-1
48,3325,2,0.013694625815136146,Japan,1
46,2920,2,0.012001559388910376,USA,1
43,3085,1,0.014157279983442926,USA,1
34,2934,1,0.0010162325493774,Denmark,1
55,3311,3,0.0014898925911270618,India,1
31,2575,2,0.013790076353203631,India,1
35,2494,2,0.007147682509257257,USA,1
41,3480,2,0.010554352505787718,Denmark,1
39,2722,1,0.014863545819178203,Brazil,1
41,2409,3,0.00019610879107605228,Brazil,1
29,2980,2,0.0019764814226357185,Brazil,1
22,2754,3,0.007522718278250335,USA,1
42,2537,1,0.012184995744236583,India,1
45,2801,3,0.012437879657848493,Japan,1
40,3578,1,0.011977364112911523,USA,1
41,3193,3,0.006123218611948863,Denmark,1
60,2879,3,0.00558939876116653,Japan,1
45,3232,2,0.01408157061102636,USA,1
42,2533,1,0.018084232090528847,Brazil,1
43,2891,2,0.009012528066437549,Japan,1
52,3446,3,0.0023384278841804716,Japan,1
45,3041,3,0.018170367677993016,USA,1
37,2996,2,0.007974017111230811,Brazil,1
56,2841,3,0.010183515119596314,USA,1
62,2602,3,0.007843182648250476,USA,1
58,3105,1,0.010392484994285033,Japan,1
41,2611,1,0.005441487964116653,Japan,1
650,93852,49,0.9493302174069356,Russia,-1
29,3253,3,0.007636826969449459,USA,1
710,97618,32,0.8012118126956831,China,-1
61,2819,2,0.0044051540622558885,USA,1
39,3065,3,0.010792851745655273,India,1
39,3059,1,0.009087616156069274,USA,1
34,3212,2,0.014593255769683872,India,1
27,2862,3,0.013241260494126765,Denmark,1
933,105894,35,0.8058687209197105,Brazil,-1
32,2669,3,0.00035516728409052886,Brazil,1
45,2726,1,0.013780931086270277,India,1
40,2156,2,0.010364530597543319,Denmark,1
38,3009,2,0.006086921000411468,Japan,1
58,3073,3,0.012598261001987346,Japan,1
24,3471,3,0.0030201183740535898,Japan,1
39,3411,2,0.007155857476930383,Denmark,1
48,3752,1,0.012113601511808786,India,1
749,88169,89,0.9471746950690842,China,-1
38,2938,2,0.0046015221633621695,Brazil,1
28,2462,1,0.012067765295250468,USA,1
60,3106,3,0.005808032879588374,Brazil,1
34,2721,3,0.022718282242236754,India,1
40,3250,2,0.0049097166507610455,Brazil,1
866,104806,25,0.9423274410812855,China,-1
42,3453,3,0.015201422983628348,Japan,1
1072,100750,92,0.7636849478361238,China,-1
1067,99947,23,0.8172095637173719,China,-1
46,3630,3,0.003794439225193451,Denmark,1
46,2397,2,0.00444714213891418,India,1
37,2672,2,0.011329094786595124,Brazil,1
779,89059,47,0.8628767118299502,Russia,-1
46,3530,2,0.010615590668182009,Brazil,1
59,2759,2,0.01304210976634982,Denmark,1
898,102174,22,0.9118649322275787,Brazil,-1
50,3483,1,0.01595596826983612,USA,1
49,3188,3,0.009023826289002687,USA,1
35,1862,2,0.011445138261786803,USA,1
711,99104,100,0.5914664994402579,Russia,-1
45,2936,1,0.019568423934490285,India,1
44,3215,3,0.006124480078839093,Denmark,1
37,3835,3,0.00505991097369219,Brazil,1
44,3294,2,0.002665232068958194,Brazil,1
46,2908,2,0.002944427930816065,USA,1
638,89361,57,0.792204947304676,Russia,-1
52,2942,3,0.007359528728175746,Brazil,1
57,3224,3,0.014288201318704792,Japan,1
54,3091,3,0.020369790016897562,Japan,1
19,3276,1,0.014385922916966502,Japan,1
788,98153,35,0.8880285050527679,Brazil,-1
44,3161,1,0.015001593720422538,USA,1
51,2568,2,0.008020804019093532,Brazil,1
37,2156,3,0.015138166999086877,Denmark,1
35,3284,3,0.014433496509707166,Brazil,1
37,3238,2,0.006037234849725442,Japan,1
52,3455,3,0.009638853855328268,USA,1
40,3313,1,0.012813046349271646,Denmark,1
44,2905,2,0.00854441308482673,Denmark,1
51,2825,3,0.01716538274271289,India,1
49,3009,3,0.012900010104981461,India,1
57,2890,2,0.007207564683838446,Denmark,1
44,3226,2,0.00591273375515471,Japan,1
682,108332,46,0.74694878059332,Unknown,-1
33,2958,1,0.0112033632950103,Denmark,1
47,2900,1,0.0017253716782510056,USA,1
1074,119844,78,0.7344797882033112,Russia,-1
57,2796,2,0.007704257489264083,USA,1
42,3568,1,0.003324788533605196,Denmark,1
37,3176,2,0.016212358801666077,India,1
794,67265,75,0.823092265502798,China,-1
23,3051,2,0.006396656648221335,India,1
33,3036,1,0.019942990917043248,Denmark,1
40,3627,3,0.004771389750220162,India,1
67,2277,3,0.006084866959337355,Denmark,1
630,98910,32,0.8794472918545652,Brazil,-1
53,2960,2,0.012046553892108645,Brazil,1
49,3436,2,0.010015390211057929,India,1
1256,110086,72,0.931580424174337,China,-1
62,3067,2,0.020186757446135448,Japan,1
48,3731,3,0.012031763320646812,Japan,1
46,1130,3,0.008851602635262993,USA,1
39,2782,1,0.012602629052633086,Japan,1
36,3540,2,0.01288752108872211,Denmark,1
61,3633,3,0.004868028732482495,Denmark,1
53,3223,1,0.004316777181934818,Denmark,1
39,2754,3,0.014011921678677292,USA,1
33,2565,2,0.011815219665223926,Japan,1
850,91814,39,0.9011830355961998,Unknown,-1
44,2947,1,0.012091502656253814,Denmark,1
49,3543,1,0.013942593976305925,USA,1
16,3555,2,0.008982312229100217,Brazil,1
72,2942,2,0.004541057708245851,USA,1
37,2710,1,0.015581375083579482,Japan,1
61,2384,3,0.015794291470008687,Brazil,1
36,2649,2,0.018025219893376042,USA,1
797,95729,86,1.134495957782093,Russia,-1
826,98426,23,0.9958217457030965,Unknown,-1
439,82718,91,1.0625314987028869,Unknown,-1
46,3075,1,0.0069830858765921105,USA,1
41,3047,1,0.01164469595498468,India,1
42,2768,2,0.01398387720458651,Brazil,1
40,2596,3,0.021503735226916725,India,1
42,2826,3,0.006624231949614477,USA,1
40,2582,1,0.025442561784941357,Denmark,1
737,87868,33,0.9353713122290865,Unknown,-1
51,3607,1,0.012726135602926845,Denmark,1
56,2626,1,0.012896035310936376,Brazil,1
32,3001,2,0.011193627440670685,Japan,1
47,1894,2,0.009360145366255467,USA,1
642,74940,92,0.7604298498583468,China,-1
61,3002,1,0.00867903640735546,India,1
46,3899,3,0.002200169083720286,India,1
59,3699,2,0.010071378005586596,Brazil,1
33,2857,3,0.01593871495900659,Brazil,1
31,2278,2,0.011519559299034261,USA,1
44,2541,2,0.013780581739941978,Brazil,1
49,2449,1,0.015444380161416848,India,1
47,2943,3,0.012174273166515084,USA,1
63,1860,2,0.014400978277771492,Japan,1
944,100338,38,0.8962912971071316,China,-1
50,2718,1,0.008469841832261526,Denmark,1
56,3654,1,0.014683898245650483,India,1
53,2504,2,0.018427203326210322,USA,1
56,3680,2,0.013288822590508776,Brazil,1
57,4036,1,0.004736191374543523,USA,1
36,3309,2,0.0034486527926399736,Japan,1
39,3065,2,0.01008453630058075,India,1
33,2875,3,0.015981308262032732,Japan,1
41,3091,2,0.002183646315950666,Japan,1
52,3450,3,0.009513475844331794,USA,1
36,2006,1,0.0008819952903141633,Denmark,1
1038,106739,90,0.7901948430183706,Russia,-1
1117,94962,24,0.8298245272883628,Brazil,-1
1080,91883,61,0.8266200850681958,Brazil,-1
49,3711,3,0.011486275963238405,India,1
35,3430,1,0.006363784684076612,Brazil,1
34,2617,3,0.014342168686855897,Brazil,1
39,3621,3,0.006280910249676867,Brazil,1
44,2325,2,0.0030601860157648767,USA,1
34,1967,1,0.0039224894197774345,USA,1
61,3059,3,0.021640324720617433,India,1
39,3227,2,0.009870192054121974,Brazil,1
74,2381,3,0.013919776694531961,USA,1
46,3574,1,0.018961603638791708,India,1
56,2432,3,0.018629956139607714,Brazil,1
1004,103250,74,1.0075185751627687,Unknown,-1
727,88463,65,0.8589085078323105,Unknown,-1
36,3293,3,0.016383974726452154,USA,1
45,4288,3,0.0029137796640581453,USA,1
42,2310,2,0.012709678903205004,India,1
1180,92563,92,0.8977185584893775,China,-1
29,2717,2,0.01147567979198558,Japan,1
52,3228,1,0.015697982555305884,USA,1
54,3462,1,0.009393313896854341,India,1
33,2435,3,0.013839786641294495,USA,1
38,2753,3,0.010255178366230614,Japan,1
23,2687,1,0.010939943429179018,Japan,1
47,2902,3,0.0032064794037818325,Denmark,1
56,3998,3,0.015350793053603833,Denmark,1
56,2750,1,0.014163052110484615,USA,1
40,2787,1,0.00646944551387232,India,1
36,3254,1,0.003472790948485194,India,1
36,2918,2,0.007825557158865532,USA,1
39,2671,2,0.009996642126622057,India,1
45,2897,2,0.016599512480985422,Brazil,1
55,2982,3,0.0006382251154424361,Brazil,1
710,107371,93,0.8165222821704411,China,-1
36,2610,3,0.012057983678182692,India,1
47,2531,3,0.0020085741876587574,India,1
41,3164,3,0.017324013584410308,Japan,1
37,2306,3,0.01804270118723447,Brazil,1
31,2997,2,0.01487232100430121,Denmark,1
49,2707,2,0.010111149717992478,USA,1
41,3676,3,0.005657461029522067,Denmark,1
39,2498,3,0.004834883937760124,Denmark,1
939,94611,49,0.9219791053620559,Russia,-1
38,2431,3,0.0054209341167393,USA,1
54,2684,1,0.00742406143851301,Japan,1
38,3156,1,0.02104773662394767,USA,1
38,3363,1,0.007404471227604086,Denmark,1
729,90903,94,0.5874629510744012,Russia,-1
59,4141,2,0.011412732483945918,India,1
43,2839,1,0.004643677151632876,Brazil,1
912,105551,57,0.6694886684082125,Brazil,-1
53,2993,2,0.004982842190991822,India,1
13,2957,3,0.004848332162278374,Brazil,1
35,3184,3,0.01028843258948455,Denmark,1
776,94359,41,0.770841877909039,China,-1
28,3459,3,0.011308024364606253,India,1
57,3000,1,0.00913514030689191,India,1
53,2677,1,0.01133940526533696,India,1
35,2821,2,0.009770442011901222,Denmark,1
42,3038,1,0.004861443900470687,India,1
47,3430,1,0.006000393162105572,USA,1
53,2841,3,0.0016742928001948158,Brazil,1
43,2116,3,0.0095918874889428,India,1
44,2970,2,0.010040331519120378,India,1
982,88529,80,0.81276044556533,China,-1
64,3201,1,0.017122677683755583,India,1
9,3331,3,0.010792987702258448,Japan,1
43,2343,2,0.008975465508937712,USA,1
946,94437,66,0.8598021555662704,China,-1
41,3741,3,0.006421658628930288,Brazil,1
40,3363,1,0.01511437324912859,India,1
1360,98986,48,0.760770185605513,Russia,-1
999,113034,46,1.0413328382120874,Russia,-1
36,2602,3,0.012361954346463448,India,1
33,3091,2,0.021832042589951965,Japan,1
36,2729,3,0.01690819343863304,Denmark,1
37,2563,3,0.004962165704646991,USA,1
61,3925,3,0.01432071367628372,India,1
46,3842,1,0.018876490185736318,Denmark,1
50,2938,1,0.006592105296419177,Japan,1
50,2821,1,0.013648022647229589,India,1
41,2435,2,0.01840041334926242,USA,1
41,3504,2,0.011479139123664387,USA,1
27,3854,3,0.013739930532874856,USA,1
528,87922,90,0.61362526465187,China,-1
54,2820,1,0.010397451855678403,Denmark,1
51,3326,3,0.0024786022504736435,USA,1
28,2614,1,0.009656658363614372,Japan,1
45,2544,3,0.011226311637998752,Denmark,1
43,2620,2,0.012792747569877519,USA,1
29,3126,1,0.009523458780082756,Brazil,1
44,3044,2,0.0072827727756383355,USA,1
40,2689,3,0.0034006045590264525,USA,1
53,3975,3,0.007712967197820339,Denmark,1
38,2233,1,0.009297039653939314,Denmark,1
25,3432,2,0.01574083372142368,Denmark,1
864,91525,81,0.8219209399914267,Russia,-1
35,3381,3,0.004613534804343873,USA,1
40,2410,2,0.018521002967810875,Denmark,1
47,2931,2,0.019581116974541474,Brazil,1
48,2689,3,0.012109522090080354,Denmark,1
1049,100246,71,0.7242504298987628,Russia,-1
49,3109,1,0.012425441918167269,Denmark,1
45,2877,3,0.013314075098795982,Japan,1
46,3977,3,0.016653884889415084,Brazil,1
55,3169,2,0.006516206950133243,India,1
1049,89333,25,0.8767513000557124,Brazil,-1
30,3125,3,0.0025753046902560776,Japan,1
37,2568,3,0.00441076175998133,India,1
30,2888,1,0.012787184807694026,Denmark,1
39,1747,3,0.02037139784483807,Denmark,1
53,3399,2,0.01251331637081033,USA,1
38,3358,1,0.005183532711544314,Denmark,1
19,2454,2,0.0011689138830262343,Japan,1
980,110166,46,0.9665310522470313,Russia,-1
42,3352,2,0.01022965162041313,Denmark,1
871,94837,93,0.8684701868093251,Brazil,-1
48,2619,2,0.010176053403704196,USA,1
35,3378,2,0.007599513436353778,Japan,1
66,2595,1,0.003620400925496753,India,1
58,3852,2,0.016882962452312186,USA,1
52,2945,3,0.006000991118071076,USA,1
34,2922,1,0.009896217669726676,Denmark,1
34,3406,1,0.0006550672700730079,Brazil,1
67,3250,1,0.006508738408949592,Japan,1
45,3524,3,0.015149365270855402,Denmark,1
51,2587,3,0.016439189163243537,Denmark,1
38,3614,3,0.008844194684702104,India,1
30,2302,1,0.004002135331849115,Brazil,1
51,2984,1,0.016369495655068147,India,1
37,2276,1,0.018415087598469007,Japan,1
45,3080,3,0.007821670356573046,Japan,1
58,3188,3,0.010887226355842912,Brazil,1
37,2884,2,0.009715756526334255,Japan,1
71,2617,2,0.011844537802954278,USA,1
48,2628,3,0.010244854032055729,Brazil,1
36,3245,2,0.013019122669216992,USA,1
737,81372,72,0.7964831814999626,Brazil,-1
65,2589,2,0.008235363539027131,Denmark,1
25,2374,3,0.005127197557733935,USA,1
34,2767,2,0.02268647811994316,Japan,1
55,3143,3,0.017825776676570225,Brazil,1
1106,117798,99,0.8735056271074282,China,-1
37,3233,2,0.01213699994079394,Denmark,1
41,2185,2,0.0038234206495223796,Japan,1
42,3698,1,0.005067348730650873,USA,1
50,3396,3,0.0008120523499737138,Japan,1
1111,81180,77,0.7109559418265969,Unknown,-1
1203,113874,70,0.7481835127768203,Brazil,-1
46,3420,3,0.018108001979621924,Japan,1
33,3250,1,0.009489207432699823,India,1
34,3686,2,0.009492186711461332,Brazil,1
998,96332,25,0.7910759407230454,Unknown,-1
547,95922,86,0.8018190327852884,Brazil,-1
28,2492,3,0.007690417747222069,USA,1
48,3365,2,0.0032060951696297572,India,1
50,3123,1,0.001177484412902597,Denmark,1
32,3189,1,0.007824550168995918,India,1
52,3139,2,0.011647480310900597,India,1
39,3628,2,0.0038462293296908055,USA,1
37,2728,1,0.011579066199925716,Brazil,1
37,3182,3,0.01466197063598028,India,1
34,2838,3,0.011916116012347766,Denmark,1
43,2824,1,0.015996674445127528,Brazil,1
41,2318,2,0.021032176405540455,Japan,1
38,3404,2,0.014539808787811179,Japan,1
54,2686,2,0.01858412745981737,India,1
47,2065,2,0.009518038186063232,Brazil,1
56,2574,1,0.0029754932746537555,Japan,1
28,2851,1,0.01164666707280691,Japan,1
41,2657,1,0.021978173341558237,USA,1
58,2883,3,0.0006919658926578393,India,1
747,82019,75,0.9013127500299457,Brazil,-1
40,3081,2,0.006478954753563283,Denmark,1
42,2404,2,0.01588118284324621,Japan,1
50,2625,1,0.013200922726165933,India,1
40,1979,1,0.012748527699763765,USA,1
50,2249,2,0.0016021205287104386,Japan,1
60,2655,2,0.011730615929107555,Brazil,1
36,2994,2,0.011920114659485379,India,1
40,3117,3,0.011409266552079276,USA,1
430,113458,60,0.9962661002430863,Unknown,-1
46,2319,3,0.015411939079704177,Denmark,1
691,103981,63,0.8812165311168502,Unknown,-1
42,2135,3,0.015116895158659854,USA,1
61,3419,3,0.012855963268892802,India,1
885,96494,27,0.8670073306972512,Russia,-1
57,3221,3,0.01032723170760168,India,1
51,3986,2,0.00733170370800159,India,1
45,2860,3,0.011357015839961298,Brazil,1
48,3701,1,0.0055188033090782995,Brazil,1
37,3458,3,0.0074580596260814015,Denmark,1
34,3820,3,0.010078043880176373,USA,1
62,3606,3,0.013326001697148628,India,1
35,3480,2,0.01282378647081538,Japan,1
41,3530,3,0.005547612379172245,Brazil,1
38,2349,3,0.026809914589592088,USA,1
47,3702,1,0.0061090784138747856,USA,1
40,2429,1,0.007102036420734471,USA,1
1223,99386,69,0.9460457435944787,Brazil,-1
37,2606,2,0.0016675509032236888,Denmark,1
50,2862,1,0.011343215118109828,Denmark,1
797,92237,82,0.6829996182810315,Russia,-1
30,1916,1,0.010890845174316911,USA,1
35,2759,1,0.020983085700224335,Japan,1
41,3836,2,0.011327169861485806,India,1
1068,79525,79,0.8666962409949145,Unknown,-1
514,92238,48,0.5838980034264771,Brazil,-1
35,2736,1,0.0002719636918276664,USA,1
33,1946,2,0.0017430486819248296,Brazil,1
39,3721,3,0.0036620518042042036,India,1
27,2756,3,0.007750286006601553,India,1
45,2880,3,0.007467492540313038,Japan,1
542,97635,30,0.7131449989844956,China,-1
41,3279,3,0.005174628178510512,India,1
50,2777,3,0.0067593786058137775,Japan,1
50,3129,2,0.014325300163746604,Brazil,1
36,3657,3,0.013581155205691458,India,1
26,2763,3,0.011837233840776423,India,1
45,2559,2,0.006196840705621005,Japan,1
45,3012,1,0.008439907666621813,Brazil,1
34,3262,1,0.016902021967720608,USA,1
46,1689,1,0.011081356471531599,USA,1
25,3477,1,0.0073620129677519665,Denmark,1
72,3567,2,0.014625601769544756,Denmark,1
38,3028,3,0.014876688879791225,India,1
48,3257,1,0.010467821617496244,India,1
45,3639,1,0.007012723376628848,India,1
34,2610,2,0.015585043682143373,Japan,1
849,84150,68,0.7968717189993348,Brazil,-1
53,3609,1,0.012933142080225342,USA,1
65,2065,3,0.007610947473973654,Japan,1
35,3622,3,0.005375112363174111,USA,1
47,3595,3,0.009378565841919538,USA,1
44,3350,3,0.013358985591584504,Japan,1
43,3147,3,0.004915220016431613,India,1
41,4229,3,0.003484276057093295,Denmark,1
47,2864,3,0.0011348506054763893,Japan,1
45,2963,2,0.009556577573544186,Japan,1
684,83791,20,0.7092385089600961,Unknown,-1
49,3608,2,0.009344742788488205,Denmark,1
912,77503,23,0.9731110125361823,Brazil,-1
33,2667,1,0.010351751460638907,Japan,1
49,3342,2,0.017419039866924,Japan,1
58,3021,3,0.007549613005716522,India,1
41,3761,3,0.012229673749942728,India,1
39,2156,1,0.0053766078403788085,India,1
44,2117,3,0.01229057692850706,Japan,1
465,87563,43,1.0202312619210636,China,-1
58,3267,2,0.005168012688752949,Japan,1
50,2992,2,0.0059900061985603695,India,1
36,3683,1,0.01517703045912662,Brazil,1
44,2328,2,0.010801536775470811,Denmark,1
587,100633,38,0.713156688887327,China,-1
51,3203,1,0.01385977827714013,India,1
49,3309,1,0.010011180601431961,Japan,1
41,2655,2,0.007136421911682115,Denmark,1
34,3239,1,0.0012479365925002102,Brazil,1
62,2989,2,0.001940377406098804,Brazil,1
508,87712,59,0.9340651916986082,China,-1
45,2588,2,0.0111254090605192,Japan,1
40,3307,2,0.004928785667390405,India,1
25,2689,3,0.00021674858834150844,Denmark,1
55,3432,1,0.012172256472108057,Brazil,1
42,1937,3,0.0034263725784878353,USA,1
44,2990,3,0.010704893638935727,Japan,1
50,3277,3,0.004743107435441893,Denmark,1
46,4091,2,0.0019439107685858478,India,1
29,2815,1,0.010309811947123586,India,1
36,2619,1,0.010524319964728135,Japan,1
43,2442,2,0.015382329997291066,Denmark,1
56,3216,1,0.0026476426152215564,USA,1
604,104793,92,0.7960206343686104,Russia,-1
35,3038,2,0.009891179779475982,India,1
41,3255,2,0.01642381283543768,India,1
53,2822,1,0.008655738169136883,India,1
53,2318,3,0.016882199110910046,India,1
640,101499,21,0.7264600520950204,Russia,-1
1082,106811,82,0.5919975127546143,China,-1
33,1837,1,0.019307227469918177,Japan,1
30,3236,2,0.012071890213369109,India,1
31,2315,2,0.01708794302540254,India,1
724,97976,38,0.7528696269399915,Russia,-1
37,3734,3,0.011880711083076097,India,1
49,3218,2,0.01497128791000042,USA,1
29,2690,3,0.004596192722722614,Denmark,1
23,3279,3,0.015903957207872414,Denmark,1
35,2782,1,0.007430089732422205,Brazil,1
49,2332,3,0.008724845328733632,Japan,1
26,2795,1,0.005410771265769407,India,1
47,2916,3,0.0035511453782160803,India,1
38,3087,2,0.011264146868981622,Japan,1
45,3842,2,0.017188914815840575,Denmark,1
45,3804,3,0.013232845557659922,Brazil,1
37,3020,3,0.004005716944724427,India,1
40,3066,3,0.00798198602183305,USA,1
47,3192,3,0.012043846957847675,Japan,1
44,3530,3,0.008108285310628799,India,1
43,3470,2,0.012639263566191005,Brazil,1
60,3095,2,0.006309982270953267,Denmark,1
53,2944,1,0.006305272551400974,Denmark,1
60,3573,2,0.014569508685375276,India,1
25,2268,3,0.015066329631232927,Brazil,1
33,2560,1,0.002530660612031439,India,1
56,2752,3,0.012441821580042589,USA,1
61,3199,2,0.0012181692458220553,Japan,1
41,3145,3,0.004528165067101039,Denmark,1
817,100278,30,0.8734906322968556,Russia,-1
46,2897,3,0.013698877628290211,Denmark,1
37,2243,2,0.012130138417074256,Brazil,1
36,2369,2,0.010764796333004893,Japan,1
40,4192,1,0.013000926607621583,Brazil,1
46,3358,1,0.002519051873351528,India,1
54,3149,2,0.011766600624666999,Denmark,1
617,101052,61,0.9750873764252027,Russia,-1
55,2862,1,0.010489744043230257,Brazil,1
62,2814,1,0.011841852344746242,Denmark,1
52,2373,1,0.018046208480928985,Brazil,1
33,3141,2,0.0031297813628434513,India,1
34,3063,2,0.0054519083424788084,Japan,1
41,2792,2,0.004773302993786357,India,1
48,2853,3,0.00701596962151124,India,1
47,3378,3,0.007876294103120816,Brazil,1
41,2962,3,0.010101423236242633,India,1
971,92559,99,0.8456180593919542,Brazil,-1
53,2622,3,0.01705384655143649,Brazil,1
40,3740,2,0.012077079216877461,Brazil,1
42,2919,1,0.01011929034653394,Denmark,1
31,2818,1,0.011203767320429455,India,1
27,2910,1,0.010195148919194891,Brazil,1
636,99299,85,0.9203874036129972,Brazil,-1
42,2527,1,0.013135481099190029,India,1
36,2682,3,0.010875587670191408,Denmark,1
37,2790,2,0.009494320741703244,Denmark,1
